Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Sem1_Approved_Ratio,Sem2_Approved_Ratio,Evaluation_Rate_Sem1,Grade_Trend,Financial_Risk,Parental_Education_Score
1,17,2,9853,1,1,150.0,1,37,37,5,6,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,Enrolled,0.6666666666666666,0.8333333333333334,1.5,-0.6500000000000004,0,74
1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,Enrolled,0.5,0.6666666666666666,1.8333333333333333,-4.75,0,39
1,17,1,171,1,1,125.0,1,1,1,7,3,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,0.0,0.0,0.0,0.0,0,2
1,17,3,9773,1,1,135.0,1,1,19,5,7,135.0,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Enrolled,1.0,1.0,1.0,-0.16666666666666607,0,20
2,39,1,8014,0,1,133.1,1,37,37,5,4,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13.0,0,15.5,2.8,-4.06,Enrolled,0.8333333333333334,0.8333333333333334,1.3333333333333333,-0.5999999999999996,0,74
1,39,1,9991,0,1,140.0,1,38,19,9,5,130.0,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12.0,0,12.7,3.7,-1.7,Enrolled,0.8,0.8,2.0,0.75,1,57
1,1,2,9147,1,1,113.0,1,38,38,9,5,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,Enrolled,0.6,0.8,2.4,0.75,0,76
1,1,3,9238,1,1,133.1,1,1,1,9,9,100.0,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,8.9,1.4,3.51,Enrolled,0.6666666666666666,0.5,1.0,-0.25,0,2
1,1,4,9500,1,1,127.0,1,19,37,7,7,121.5,1,0,0,1,1,0,20,0,0,7,7,6,13.016666666666666,0,0,7,7,6,13.016666666666666,0,7.6,2.6,0.32,Enrolled,0.8571428571428571,0.8571428571428571,1.0,0.0,0,56
1,1,1,9070,1,1,132.0,1,4,39,2,2,136.6,1,0,0,1,0,0,18,0,1,6,10,6,11.714285714285714,1,0,6,15,6,10.375,0,13.9,-0.3,0.79,Enrolled,1.0,1.0,1.6666666666666667,-1.3392857142857135,0,43
1,17,5,9670,1,1,115.0,1,1,19,5,5,117.1,0,0,0,1,0,0,21,0,0,5,7,3,12.666666666666666,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Enrolled,0.6,0.8,1.4,0.08333333333333393,0,20
1,44,1,171,1,39,140.0,1,1,1,9,9,140.0,0,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,0.0,0.0,0.0,0.0,0,2
1,17,2,9070,1,1,142.0,1,3,1,2,4,141.0,1,0,0,1,1,0,18,0,0,6,6,6,13.0,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled,1.0,0.16666666666666666,1.0,-3.0,0,4
1,17,2,9085,1,1,123.0,1,3,19,2,9,118.9,0,0,0,1,1,0,18,0,0,5,5,3,14.0,0,0,5,7,3,12.666666666666666,0,7.6,2.6,0.32,Enrolled,0.6,0.6,1.0,-1.333333333333334,0,22
1,1,1,9254,1,1,131.0,1,37,19,9,9,134.5,1,0,0,1,1,0,25,0,0,6,8,6,13.166666666666666,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Enrolled,1.0,0.8333333333333334,1.3333333333333333,-0.5666666666666664,0,56
1,17,1,9119,1,1,141.0,1,37,1,9,2,133.0,1,0,0,1,1,0,18,0,0,5,10,4,13.0,0,0,5,10,3,12.333333333333334,3,7.6,2.6,0.32,Enrolled,0.8,0.6,2.0,-0.6666666666666661,0,38
1,1,1,9085,1,1,133.1,1,3,1,4,9,105.0,1,0,0,1,1,0,21,0,0,6,15,3,11.25,0,0,6,9,0,0.0,0,12.4,0.5,1.79,Enrolled,0.5,0.0,2.5,-11.25,0,4
1,39,2,9556,1,1,130.0,1,37,19,9,8,110.0,0,0,0,1,1,1,24,0,0,7,13,6,10.857142857142858,0,0,7,7,7,11.857142857142858,0,12.7,3.7,-1.7,Enrolled,0.8571428571428571,1.0,1.8571428571428572,1.0,0,56
1,1,5,9147,1,1,134.0,1,3,2,2,2,134.7,0,0,0,1,1,0,22,0,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,Enrolled,0.8,0.6,2.0,-0.75,0,5
1,39,1,9003,1,1,130.0,1,38,19,9,6,120.0,1,0,0,1,1,0,28,0,7,13,19,8,11.625,0,5,10,17,6,11.0,0,15.5,2.8,-4.06,Enrolled,0.6153846153846154,0.6,1.4615384615384615,-0.625,0,57
1,1,6,9119,1,1,135.0,1,2,1,3,5,123.5,1,0,0,1,1,0,18,0,0,5,10,0,0.0,0,0,5,10,1,10.0,3,7.6,2.6,0.32,Enrolled,0.0,0.2,2.0,10.0,0,3
1,15,1,9147,1,1,135.0,26,1,1,9,7,135.0,0,0,1,1,1,0,21,1,0,5,9,3,12.333333333333334,0,0,5,8,4,11.25,0,8.9,1.4,3.51,Enrolled,0.6,0.8,1.8,-1.083333333333334,1,2
4,39,1,9991,0,1,147.0,1,19,19,7,8,147.9,0,0,0,1,0,0,28,0,0,5,8,4,11.5,0,0,5,7,4,12.0,0,10.8,1.4,1.74,Enrolled,0.8,0.8,1.6,0.5,0,38
1,1,1,9147,1,1,123.0,1,1,1,4,6,118.8,1,0,0,1,0,0,21,0,0,5,9,3,10.666666666666666,0,0,5,13,2,12.5,0,7.6,2.6,0.32,Enrolled,0.6,0.4,1.8,1.833333333333334,0,2
1,1,2,9773,1,1,129.0,1,37,37,9,7,117.1,1,0,0,1,0,0,20,0,0,6,12,1,17.0,0,0,6,12,1,17.0,0,9.4,-0.8,-3.12,Enrolled,0.16666666666666666,0.16666666666666666,2.0,0.0,0,74
1,1,1,9670,1,1,131.0,1,37,37,9,6,127.2,0,0,0,1,0,1,18,0,0,5,7,3,12.666666666666666,0,0,5,5,4,12.5,0,9.4,-0.8,-3.12,Enrolled,0.6,0.8,1.4,-0.16666666666666607,0,74
1,17,2,9500,1,1,140.0,1,1,1,5,10,128.5,1,0,0,1,0,0,18,0,0,7,9,5,14.06,0,0,7,9,6,12.571428571428571,0,12.4,0.5,1.79,Enrolled,0.7142857142857143,0.8571428571428571,1.2857142857142858,-1.4885714285714293,0,2
4,39,1,9991,0,1,150.0,1,37,38,9,9,146.2,0,0,0,1,0,0,30,0,0,5,11,3,10.333333333333334,0,0,5,10,4,12.8,0,12.4,0.5,1.79,Enrolled,0.6,0.8,2.2,2.466666666666667,0,75
1,17,1,9238,1,1,132.0,1,37,37,9,9,123.6,1,0,0,1,0,0,18,0,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,Enrolled,0.6666666666666666,0.6666666666666666,1.5,-0.75,0,74
1,1,1,9500,1,1,136.0,1,2,2,3,3,120.0,1,0,0,1,1,0,18,0,0,7,8,6,11.833333333333334,0,0,7,8,6,11.833333333333334,0,7.6,2.6,0.32,Enrolled,0.8571428571428571,0.8571428571428571,1.1428571428571428,0.0,0,4
1,1,1,9238,1,1,124.0,1,37,37,7,9,121.2,0,0,0,1,0,0,19,0,0,6,12,2,13.0,0,0,6,9,6,10.833333333333334,0,7.6,2.6,0.32,Enrolled,0.3333333333333333,1.0,2.0,-2.166666666666666,0,74
1,1,2,9238,1,1,145.0,1,1,19,4,8,121.4,0,0,0,1,0,0,20,0,0,6,13,0,0.0,0,0,5,11,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0,2.1666666666666665,0.0,0,20
2,7,1,9500,1,3,130.0,1,37,37,9,5,130.0,0,0,0,1,0,0,32,0,0,7,9,7,13.761111111111113,0,1,8,11,7,12.06375,0,15.5,2.8,-4.06,Enrolled,1.0,0.875,1.2857142857142858,-1.6973611111111122,0,74
1,1,1,9147,1,1,151.0,1,37,1,4,10,138.4,0,0,0,1,0,0,18,0,0,5,6,4,11.25,0,0,5,8,5,11.0,0,10.8,1.4,1.74,Enrolled,0.8,1.0,1.2,-0.25,0,38
1,5,4,9853,1,1,116.0,1,3,38,3,8,110.4,1,0,0,1,0,0,21,0,0,6,9,5,12.6,0,0,6,9,3,11.666666666666666,0,9.4,-0.8,-3.12,Enrolled,0.8333333333333334,0.5,1.5,-0.9333333333333336,0,41
1,18,2,9853,1,1,168.0,1,1,19,3,9,126.8,1,0,0,1,1,0,18,0,0,6,7,5,12.6,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,1.0,1.1666666666666667,0.40000000000000036,0,20
1,1,1,9070,1,1,145.0,1,1,38,5,7,127.5,1,0,0,1,1,0,20,0,0,6,6,4,12.0,0,0,6,8,2,11.333333333333334,0,10.8,1.4,1.74,Enrolled,0.6666666666666666,0.3333333333333333,1.0,-0.6666666666666661,0,39
1,43,1,9070,1,1,125.0,1,19,19,7,8,133.4,1,0,0,1,1,1,19,0,4,6,6,4,13.0,0,2,6,7,5,12.2,0,13.9,-0.3,0.79,Enrolled,0.6666666666666666,0.8333333333333334,1.0,-0.8000000000000007,0,38
1,43,1,33,1,1,143.0,1,37,1,9,10,121.2,1,0,0,1,1,0,25,0,5,10,13,5,11.6,0,2,8,10,2,13.0,0,12.4,0.5,1.79,Enrolled,0.5,0.25,1.3,1.4000000000000004,0,38
